Station Name,Measurement Timestamp,Air Temperature
63rd Street Weather Station,01/08/2016 03:00:00 AM,5.2
Oak Street Weather Station,01/08/2016 03:00:00 AM,5.2
63rd Street Weather Station,01/08/2016 04:00:00 AM,4.9
Oak Street Weather Station,01/08/2016 04:00:00 AM,4.5
Foster Weather Station,01/08/2016 04:00:00 AM,3.28
Oak Street Weather Station,01/08/2016 05:00:00 AM,4.3
Foster Weather Station,01/08/2016 05:00:00 AM,3.17
63rd Street Weather Station,01/08/2016 05:00:00 AM,4.7
Foster Weather Station,01/08/2016 06:00:00 AM,3.28
63rd Street Weather Station,01/08/2016 06:00:00 AM,3.7
Oak Street Weather Station,01/08/2016 06:00:00 AM,5.5
Foster Weather Station,01/08/2016 07:00:00 AM,3.0
63rd Street Weather Station,01/08/2016 07:00:00 AM,4.0
Oak Street Weather Station,01/08/2016 07:00:00 AM,5.2
Oak Street Weather Station,01/08/2016 08:00:00 AM,5.2
63rd Street Weather Station,01/08/2016 08:00:00 AM,5.4
Foster Weather Station,01/08/2016 08:00:00 AM,3.06
Foster Weather Station,01/08/2016 09:00:00 AM,3.5
Oak Street Weather Station,01/08/2016 09:00:00 AM,5.4
63rd Street Weather Station,01/08/2016 09:00:00 AM,5.6
63rd Street Weather Station,01/08/2016 10:00:00 AM,5.4
Foster Weather Station,01/08/2016 10:00:00 AM,3.28
Oak Street Weather Station,01/08/2016 10:00:00 AM,5.8
Foster Weather Station,01/08/2016 11:00:00 AM,3.06
Oak Street Weather Station,01/08/2016 11:00:00 AM,5.5
63rd Street Weather Station,01/08/2016 11:00:00 AM,5.8
Foster Weather Station,01/08/2016 12:00:00 PM,3.56
Oak Street Weather Station,01/08/2016 12:00:00 PM,5.6
63rd Street Weather Station,01/08/2016 12:00:00 PM,6.1
Oak Street Weather Station,01/08/2016 01:00:00 PM,6.6
Foster Weather Station,01/08/2016 01:00:00 PM,3.5
63rd Street Weather Station,01/08/2016 01:00:00 PM,6.4
Foster Weather Station,01/08/2016 02:00:00 PM,4.28
63rd Street Weather Station,01/08/2016 02:00:00 PM,6.9
Oak Street Weather Station,01/08/2016 02:00:00 PM,6.6
Foster Weather Station,01/08/2016 03:00:00 PM,6.28
Oak Street Weather Station,01/08/2016 03:00:00 PM,7.4
63rd Street Weather Station,01/08/2016 03:00:00 PM,7.0
63rd Street Weather Station,01/08/2016 04:00:00 PM,7.2
Foster Weather Station,01/08/2016 04:00:00 PM,6.78
Oak Street Weather Station,01/08/2016 04:00:00 PM,7.8
63rd Street Weather Station,01/08/2016 05:00:00 PM,7.2
Foster Weather Station,01/08/2016 05:00:00 PM,6.89
Oak Street Weather Station,01/08/2016 05:00:00 PM,7.6
Foster Weather Station,01/08/2016 06:00:00 PM,7.0
Oak Street Weather Station,01/08/2016 06:00:00 PM,7.9
63rd Street Weather Station,01/08/2016 06:00:00 PM,7.3
Foster Weather Station,01/08/2016 07:00:00 PM,7.28
63rd Street Weather Station,01/08/2016 07:00:00 PM,7.5
Oak Street Weather Station,01/08/2016 07:00:00 PM,8.1
Foster Weather Station,01/08/2016 08:00:00 PM,7.17
63rd Street Weather Station,01/08/2016 08:00:00 PM,7.9
Oak Street Weather Station,01/08/2016 08:00:00 PM,8.1
Foster Weather Station,01/08/2016 09:00:00 PM,7.28
Oak Street Weather Station,01/08/2016 09:00:00 PM,8.4
63rd Street Weather Station,01/08/2016 09:00:00 PM,7.9
63rd Street Weather Station,01/08/2016 10:00:00 PM,7.8
Oak Street Weather Station,01/08/2016 10:00:00 PM,8.0
Foster Weather Station,01/08/2016 10:00:00 PM,6.5
Foster Weather Station,01/08/2016 11:00:00 PM,6.39
Oak Street Weather Station,01/08/2016 11:00:00 PM,7.4
63rd Street Weather Station,01/08/2016 11:00:00 PM,7.6
63rd Street Weather Station,01/09/2016 12:00:00 AM,7.5
Oak Street Weather Station,01/09/2016 12:00:00 AM,7.4
Foster Weather Station,01/09/2016 12:00:00 AM,6.39
63rd Street Weather Station,01/09/2016 01:00:00 AM,7.2
Oak Street Weather Station,01/09/2016 01:00:00 AM,7.3
Foster Weather Station,01/09/2016 01:00:00 AM,6.28
Foster Weather Station,01/09/2016 02:00:00 AM,5.67
Oak Street Weather Station,01/09/2016 02:00:00 AM,6.7
63rd Street Weather Station,01/09/2016 02:00:00 AM,6.7
Oak Street Weather Station,01/09/2016 03:00:00 AM,6.7
63rd Street Weather Station,01/09/2016 03:00:00 AM,6.3
Foster Weather Station,01/09/2016 03:00:00 AM,5.39
63rd Street Weather Station,01/09/2016 04:00:00 AM,5.9
Oak Street Weather Station,01/09/2016 04:00:00 AM,6.1
Foster Weather Station,01/09/2016 04:00:00 AM,4.78
63rd Street Weather Station,01/09/2016 05:00:00 AM,5.4
Oak Street Weather Station,01/09/2016 05:00:00 AM,5.5
Foster Weather Station,01/09/2016 05:00:00 AM,4.06
Foster Weather Station,01/09/2016 06:00:00 AM,3.67
63rd Street Weather Station,01/09/2016 06:00:00 AM,4.9
Oak Street Weather Station,01/09/2016 06:00:00 AM,5.0
63rd Street Weather Station,01/09/2016 07:00:00 AM,4.8
Foster Weather Station,01/09/2016 07:00:00 AM,3.5
Oak Street Weather Station,01/09/2016 07:00:00 AM,4.8
63rd Street Weather Station,01/09/2016 08:00:00 AM,4.4
Foster Weather Station,01/09/2016 08:00:00 AM,3.17
Oak Street Weather Station,01/09/2016 08:00:00 AM,4.7
63rd Street Weather Station,01/09/2016 09:00:00 AM,4.0
Foster Weather Station,01/09/2016 09:00:00 AM,3.17
Oak Street Weather Station,01/09/2016 09:00:00 AM,4.6
Foster Weather Station,01/09/2016 10:00:00 AM,3.06
Oak Street Weather Station,01/09/2016 10:00:00 AM,4.0
63rd Street Weather Station,01/09/2016 10:00:00 AM,4.2
Foster Weather Station,01/09/2016 11:00:00 AM,3.0
63rd Street Weather Station,01/09/2016 11:00:00 AM,4.1
63rd Street Weather Station,01/09/2016 12:00:00 PM,3.0
Oak Street Weather Station,01/09/2016 12:00:00 PM,3.0
Foster Weather Station,01/09/2016 12:00:00 PM,2.06
Foster Weather Station,01/09/2016 01:00:00 PM,2.0
63rd Street Weather Station,01/09/2016 01:00:00 PM,2.8
Oak Street Weather Station,01/09/2016 01:00:00 PM,3.0
63rd Street Weather Station,01/09/2016 02:00:00 PM,2.6
Oak Street Weather Station,01/09/2016 02:00:00 PM,2.3
Foster Weather Station,01/09/2016 02:00:00 PM,1.28
Oak Street Weather Station,01/09/2016 03:00:00 PM,1.5
Foster Weather Station,01/09/2016 03:00:00 PM,0.78
63rd Street Weather Station,01/09/2016 03:00:00 PM,1.6
Foster Weather Station,01/09/2016 04:00:00 PM,0.39
63rd Street Weather Station,01/09/2016 04:00:00 PM,1.0
63rd Street Weather Station,01/09/2016 05:00:00 PM,0.9
Foster Weather Station,01/09/2016 05:00:00 PM,0.39
Oak Street Weather Station,01/09/2016 06:00:00 PM,1.6
63rd Street Weather Station,01/09/2016 06:00:00 PM,1.1
Foster Weather Station,01/09/2016 06:00:00 PM,0.78
Foster Weather Station,01/09/2016 07:00:00 PM,1.06
63rd Street Weather Station,01/09/2016 07:00:00 PM,1.4
Oak Street Weather Station,01/09/2016 07:00:00 PM,1.9
63rd Street Weather Station,01/09/2016 08:00:00 PM,1.4
Foster Weather Station,01/09/2016 08:00:00 PM,0.56
63rd Street Weather Station,01/09/2016 09:00:00 PM,0.9
Foster Weather Station,01/09/2016 09:00:00 PM,0.17
Foster Weather Station,01/09/2016 10:00:00 PM,-1.06
63rd Street Weather Station,01/09/2016 10:00:00 PM,0.5
Oak Street Weather Station,01/09/2016 11:00:00 PM,-0.5
Foster Weather Station,01/09/2016 11:00:00 PM,-2.39
63rd Street Weather Station,01/09/2016 11:00:00 PM,-0.2
Foster Weather Station,01/10/2016 01:00:00 AM,-4.89
63rd Street Weather Station,01/10/2016 01:00:00 AM,-3.1
Oak Street Weather Station,01/10/2016 01:00:00 AM,-3.1
Oak Street Weather Station,01/10/2016 02:00:00 AM,-3.8
Foster Weather Station,01/10/2016 02:00:00 AM,-5.17
63rd Street Weather Station,01/10/2016 02:00:00 AM,-3.7
Oak Street Weather Station,01/10/2016 03:00:00 AM,-4.2
Foster Weather Station,01/10/2016 03:00:00 AM,-5.78
63rd Street Weather Station,01/10/2016 03:00:00 AM,-4.3
Foster Weather Station,01/10/2016 04:00:00 AM,-6.39
Oak Street Weather Station,01/10/2016 04:00:00 AM,-4.7
63rd Street Weather Station,01/10/2016 04:00:00 AM,-4.9
Foster Weather Station,01/10/2016 05:00:00 AM,-7.0
63rd Street Weather Station,01/10/2016 05:00:00 AM,-5.6
Oak Street Weather Station,01/10/2016 05:00:00 AM,-5.3
Oak Street Weather Station,01/10/2016 06:00:00 AM,-6.3
63rd Street Weather Station,01/10/2016 06:00:00 AM,-6.3
Foster Weather Station,01/10/2016 06:00:00 AM,-7.89
Oak Street Weather Station,01/10/2016 07:00:00 AM,-7.0
Foster Weather Station,01/10/2016 07:00:00 AM,-8.78
63rd Street Weather Station,01/10/2016 07:00:00 AM,-7.2
Foster Weather Station,01/10/2016 09:00:00 AM,-10.89
Oak Street Weather Station,01/10/2016 09:00:00 AM,-9.0
63rd Street Weather Station,01/10/2016 09:00:00 AM,-9.3
Oak Street Weather Station,01/10/2016 10:00:00 AM,-8.1
63rd Street Weather Station,01/10/2016 10:00:00 AM,-8.9
Foster Weather Station,01/10/2016 10:00:00 AM,-10.17
Oak Street Weather Station,01/10/2016 11:00:00 AM,-7.4
Foster Weather Station,01/10/2016 11:00:00 AM,-9.39
63rd Street Weather Station,01/10/2016 11:00:00 AM,-8.4
Foster Weather Station,01/10/2016 12:00:00 PM,-9.5
Oak Street Weather Station,01/10/2016 12:00:00 PM,-8.1
63rd Street Weather Station,01/10/2016 12:00:00 PM,-8.5
63rd Street Weather Station,01/10/2016 01:00:00 PM,-8.4
Foster Weather Station,01/10/2016 01:00:00 PM,-9.39
Oak Street Weather Station,01/10/2016 01:00:00 PM,-8.4
63rd Street Weather Station,01/10/2016 02:00:00 PM,-8.9
Foster Weather Station,01/10/2016 02:00:00 PM,-10.0
Oak Street Weather Station,01/10/2016 02:00:00 PM,-8.3
Oak Street Weather Station,01/10/2016 03:00:00 PM,-9.1
63rd Street Weather Station,01/10/2016 03:00:00 PM,-9.7
Foster Weather Station,01/10/2016 03:00:00 PM,-10.78
63rd Street Weather Station,01/10/2016 04:00:00 PM,-10.6
Oak Street Weather Station,01/10/2016 04:00:00 PM,-10.1
Foster Weather Station,01/10/2016 04:00:00 PM,-12.17
Foster Weather Station,01/10/2016 05:00:00 PM,-13.28
63rd Street Weather Station,01/10/2016 05:00:00 PM,-11.5
Oak Street Weather Station,01/10/2016 05:00:00 PM,-11.1
Oak Street Weather Station,01/10/2016 06:00:00 PM,-11.7
Foster Weather Station,01/10/2016 06:00:00 PM,-13.56
63rd Street Weather Station,01/10/2016 06:00:00 PM,-12.6
Oak Street Weather Station,01/10/2016 07:00:00 PM,-12.3
Foster Weather Station,01/10/2016 07:00:00 PM,-14.17
63rd Street Weather Station,01/10/2016 07:00:00 PM,-13.2
Foster Weather Station,01/10/2016 08:00:00 PM,-14.67
63rd Street Weather Station,01/10/2016 08:00:00 PM,-13.6
Oak Street Weather Station,01/10/2016 08:00:00 PM,-12.9
Foster Weather Station,01/10/2016 09:00:00 PM,-15.06
63rd Street Weather Station,01/10/2016 09:00:00 PM,-13.8
Oak Street Weather Station,01/10/2016 09:00:00 PM,-13.2
63rd Street Weather Station,01/10/2016 10:00:00 PM,-14.1
Foster Weather Station,01/10/2016 10:00:00 PM,-15.67
Oak Street Weather Station,01/10/2016 10:00:00 PM,-13.6
63rd Street Weather Station,01/10/2016 11:00:00 PM,-14.5
Oak Street Weather Station,01/10/2016 11:00:00 PM,-13.8
Foster Weather Station,01/10/2016 11:00:00 PM,-16.17
Foster Weather Station,01/11/2016 12:00:00 AM,-16.56
Oak Street Weather Station,01/11/2016 12:00:00 AM,-14.4
63rd Street Weather Station,01/11/2016 12:00:00 AM,-15.1
63rd Street Weather Station,01/11/2016 01:00:00 AM,-15.3
Oak Street Weather Station,01/11/2016 01:00:00 AM,-15.0
Foster Weather Station,01/11/2016 01:00:00 AM,-16.89
Oak Street Weather Station,01/11/2016 02:00:00 AM,-15.4
Foster Weather Station,01/11/2016 02:00:00 AM,-17.17
63rd Street Weather Station,01/11/2016 02:00:00 AM,-15.6
Oak Street Weather Station,01/11/2016 03:00:00 AM,-15.4
63rd Street Weather Station,01/11/2016 03:00:00 AM,-15.7
Foster Weather Station,01/11/2016 03:00:00 AM,-17.5
63rd Street Weather Station,01/11/2016 04:00:00 AM,-15.9
Foster Weather Station,01/11/2016 04:00:00 AM,-17.5
Oak Street Weather Station,01/11/2016 04:00:00 AM,-15.7
Oak Street Weather Station,01/11/2016 05:00:00 AM,-15.6
Foster Weather Station,01/11/2016 05:00:00 AM,-17.89
63rd Street Weather Station,01/11/2016 05:00:00 AM,-16.1
Oak Street Weather Station,01/11/2016 06:00:00 AM,-15.6
63rd Street Weather Station,01/11/2016 06:00:00 AM,-16.0
Foster Weather Station,01/11/2016 06:00:00 AM,-17.67
Foster Weather Station,01/11/2016 07:00:00 AM,-17.5
63rd Street Weather Station,01/11/2016 07:00:00 AM,-15.7
Oak Street Weather Station,01/11/2016 08:00:00 AM,-15.1
Foster Weather Station,01/11/2016 08:00:00 AM,-17.06
63rd Street Weather Station,01/11/2016 08:00:00 AM,-15.5
Oak Street Weather Station,01/11/2016 09:00:00 AM,-14.2
63rd Street Weather Station,01/11/2016 09:00:00 AM,-14.5
Foster Weather Station,01/11/2016 09:00:00 AM,-16.06
Oak Street Weather Station,01/11/2016 10:00:00 AM,-12.1
Foster Weather Station,01/11/2016 10:00:00 AM,-14.0
63rd Street Weather Station,01/11/2016 10:00:00 AM,-13.2
63rd Street Weather Station,01/11/2016 11:00:00 AM,-12.0
Foster Weather Station,01/11/2016 11:00:00 AM,-13.06
Oak Street Weather Station,01/11/2016 11:00:00 AM,-11.5
63rd Street Weather Station,01/11/2016 12:00:00 PM,-10.9
Oak Street Weather Station,01/11/2016 12:00:00 PM,-10.5
Foster Weather Station,01/11/2016 12:00:00 PM,-12.0
Oak Street Weather Station,01/11/2016 01:00:00 PM,-9.1
63rd Street Weather Station,01/11/2016 01:00:00 PM,-9.2
Foster Weather Station,01/11/2016 01:00:00 PM,-11.06
63rd Street Weather Station,01/11/2016 02:00:00 PM,-8.6
Foster Weather Station,01/11/2016 02:00:00 PM,-10.0
Oak Street Weather Station,01/11/2016 02:00:00 PM,-8.6
Oak Street Weather Station,01/11/2016 03:00:00 PM,-7.5
63rd Street Weather Station,01/11/2016 03:00:00 PM,-7.3
Foster Weather Station,01/11/2016 03:00:00 PM,-8.78
Foster Weather Station,01/11/2016 04:00:00 PM,-7.78
Oak Street Weather Station,01/11/2016 04:00:00 PM,-6.5
63rd Street Weather Station,01/11/2016 04:00:00 PM,-6.3
Oak Street Weather Station,01/11/2016 05:00:00 PM,-5.6
63rd Street Weather Station,01/11/2016 05:00:00 PM,-6.0
Foster Weather Station,01/11/2016 05:00:00 PM,-7.06
Foster Weather Station,01/11/2016 06:00:00 PM,-6.5
63rd Street Weather Station,01/11/2016 06:00:00 PM,-5.5
Foster Weather Station,01/11/2016 07:00:00 PM,-6.0
Oak Street Weather Station,01/11/2016 07:00:00 PM,-4.8
63rd Street Weather Station,01/11/2016 07:00:00 PM,-5.1
63rd Street Weather Station,01/11/2016 08:00:00 PM,-4.2
Foster Weather Station,01/11/2016 08:00:00 PM,-5.39
Oak Street Weather Station,01/11/2016 08:00:00 PM,-4.1
Foster Weather Station,01/11/2016 09:00:00 PM,-4.28
Oak Street Weather Station,01/11/2016 09:00:00 PM,-3.4
63rd Street Weather Station,01/11/2016 09:00:00 PM,-3.4
Oak Street Weather Station,01/11/2016 10:00:00 PM,-3.4
Foster Weather Station,01/11/2016 10:00:00 PM,-4.28
63rd Street Weather Station,01/11/2016 10:00:00 PM,-3.1
Oak Street Weather Station,01/11/2016 11:00:00 PM,-3.6
63rd Street Weather Station,01/11/2016 11:00:00 PM,-3.3
Foster Weather Station,01/11/2016 11:00:00 PM,-4.39
Oak Street Weather Station,01/12/2016 12:00:00 AM,-5.1
63rd Street Weather Station,01/12/2016 12:00:00 AM,-4.4
Foster Weather Station,01/12/2016 12:00:00 AM,-5.67
Oak Street Weather Station,01/12/2016 01:00:00 AM,-6.1
63rd Street Weather Station,01/12/2016 01:00:00 AM,-6.6
Foster Weather Station,01/12/2016 01:00:00 AM,-7.17
Oak Street Weather Station,01/12/2016 02:00:00 AM,-6.8
Foster Weather Station,01/12/2016 02:00:00 AM,-8.06
63rd Street Weather Station,01/12/2016 02:00:00 AM,-7.4
Foster Weather Station,01/12/2016 03:00:00 AM,-8.56
Oak Street Weather Station,01/12/2016 03:00:00 AM,-7.3
63rd Street Weather Station,01/12/2016 03:00:00 AM,-7.3
63rd Street Weather Station,01/12/2016 04:00:00 AM,-7.2
Oak Street Weather Station,01/12/2016 04:00:00 AM,-7.3
Foster Weather Station,01/12/2016 04:00:00 AM,-8.78
Foster Weather Station,01/12/2016 05:00:00 AM,-8.89
63rd Street Weather Station,01/12/2016 05:00:00 AM,-7.6
Oak Street Weather Station,01/12/2016 05:00:00 AM,-7.4
Foster Weather Station,01/12/2016 06:00:00 AM,-10.67
63rd Street Weather Station,01/12/2016 06:00:00 AM,-8.4
Oak Street Weather Station,01/12/2016 06:00:00 AM,-8.9
Foster Weather Station,01/12/2016 07:00:00 AM,-12.67
Oak Street Weather Station,01/12/2016 07:00:00 AM,-10.6
63rd Street Weather Station,01/12/2016 07:00:00 AM,-10.6
Oak Street Weather Station,01/12/2016 08:00:00 AM,-12.3
Foster Weather Station,01/12/2016 08:00:00 AM,-14.39
63rd Street Weather Station,01/12/2016 08:00:00 AM,-12.5
Foster Weather Station,01/12/2016 09:00:00 AM,-14.39
63rd Street Weather Station,01/12/2016 09:00:00 AM,-12.9
Oak Street Weather Station,01/12/2016 09:00:00 AM,-12.5
Foster Weather Station,01/12/2016 10:00:00 AM,-13.56
63rd Street Weather Station,01/12/2016 10:00:00 AM,-12.6
Oak Street Weather Station,01/12/2016 10:00:00 AM,-11.9
Oak Street Weather Station,01/12/2016 11:00:00 AM,-11.5
63rd Street Weather Station,01/12/2016 11:00:00 AM,-11.7
Foster Weather Station,01/12/2016 11:00:00 AM,-13.0
63rd Street Weather Station,01/12/2016 12:00:00 PM,-11.5
Foster Weather Station,01/12/2016 12:00:00 PM,-12.56
Oak Street Weather Station,01/12/2016 12:00:00 PM,-11.2
Foster Weather Station,01/12/2016 01:00:00 PM,-12.17
Oak Street Weather Station,01/12/2016 01:00:00 PM,-10.5
63rd Street Weather Station,01/12/2016 02:00:00 PM,-10.4
Foster Weather Station,01/12/2016 02:00:00 PM,-12.06
Oak Street Weather Station,01/12/2016 02:00:00 PM,-10.4
Oak Street Weather Station,01/12/2016 03:00:00 PM,-9.8
Foster Weather Station,01/12/2016 03:00:00 PM,-11.5
63rd Street Weather Station,01/12/2016 03:00:00 PM,-9.7
Oak Street Weather Station,01/12/2016 04:00:00 PM,-10.5
Foster Weather Station,01/12/2016 04:00:00 PM,-12.17
63rd Street Weather Station,01/12/2016 04:00:00 PM,-10.6
63rd Street Weather Station,01/12/2016 05:00:00 PM,-11.1
Oak Street Weather Station,01/12/2016 05:00:00 PM,-10.8
Foster Weather Station,01/12/2016 05:00:00 PM,-12.67
63rd Street Weather Station,01/12/2016 06:00:00 PM,-11.7
Oak Street Weather Station,01/12/2016 06:00:00 PM,-11.1
Foster Weather Station,01/12/2016 06:00:00 PM,-12.89
Foster Weather Station,01/12/2016 07:00:00 PM,-13.17
63rd Street Weather Station,01/12/2016 07:00:00 PM,-12.0
Oak Street Weather Station,01/12/2016 08:00:00 PM,-11.9
Foster Weather Station,01/12/2016 08:00:00 PM,-13.56
63rd Street Weather Station,01/12/2016 08:00:00 PM,-12.5
63rd Street Weather Station,01/12/2016 09:00:00 PM,-12.9
Foster Weather Station,01/12/2016 09:00:00 PM,-14.17
Oak Street Weather Station,01/12/2016 09:00:00 PM,-12.5
63rd Street Weather Station,01/12/2016 10:00:00 PM,-13.4
Oak Street Weather Station,01/12/2016 10:00:00 PM,-12.9
Foster Weather Station,01/12/2016 10:00:00 PM,-14.78
63rd Street Weather Station,01/12/2016 11:00:00 PM,-13.6
Foster Weather Station,01/12/2016 11:00:00 PM,-15.17
Oak Street Weather Station,01/12/2016 11:00:00 PM,-13.1
Foster Weather Station,01/13/2016 12:00:00 AM,-15.5
Oak Street Weather Station,01/13/2016 12:00:00 AM,-13.4
63rd Street Weather Station,01/13/2016 12:00:00 AM,-14.1
63rd Street Weather Station,01/13/2016 01:00:00 AM,-14.3
Oak Street Weather Station,01/13/2016 01:00:00 AM,-13.7
Foster Weather Station,01/13/2016 01:00:00 AM,-15.67
63rd Street Weather Station,01/13/2016 02:00:00 AM,-14.7
Oak Street Weather Station,01/13/2016 02:00:00 AM,-13.9
Foster Weather Station,01/13/2016 02:00:00 AM,-15.89
63rd Street Weather Station,01/13/2016 03:00:00 AM,-14.8
Oak Street Weather Station,01/13/2016 03:00:00 AM,-14.3
Foster Weather Station,01/13/2016 03:00:00 AM,-16.28
Oak Street Weather Station,01/13/2016 04:00:00 AM,-14.4
63rd Street Weather Station,01/13/2016 04:00:00 AM,-15.1
Foster Weather Station,01/13/2016 04:00:00 AM,-16.28
Oak Street Weather Station,01/13/2016 05:00:00 AM,-14.8
63rd Street Weather Station,01/13/2016 05:00:00 AM,-15.4
Foster Weather Station,01/13/2016 05:00:00 AM,-16.5
63rd Street Weather Station,01/13/2016 06:00:00 AM,-15.6
Oak Street Weather Station,01/13/2016 06:00:00 AM,-14.4
Foster Weather Station,01/13/2016 06:00:00 AM,-16.39
63rd Street Weather Station,01/13/2016 07:00:00 AM,-15.6
Foster Weather Station,01/13/2016 07:00:00 AM,-16.28
Oak Street Weather Station,01/13/2016 07:00:00 AM,-14.1
Oak Street Weather Station,01/13/2016 08:00:00 AM,-13.6
Foster Weather Station,01/13/2016 08:00:00 AM,-15.78
63rd Street Weather Station,01/13/2016 08:00:00 AM,-14.8
63rd Street Weather Station,01/13/2016 09:00:00 AM,-13.5
Oak Street Weather Station,01/13/2016 09:00:00 AM,-11.8
Foster Weather Station,01/13/2016 09:00:00 AM,-14.17
Oak Street Weather Station,01/13/2016 10:00:00 AM,-11.3
Foster Weather Station,01/13/2016 10:00:00 AM,-13.28
63rd Street Weather Station,01/13/2016 10:00:00 AM,-12.3
Foster Weather Station,01/13/2016 11:00:00 AM,-12.67
Oak Street Weather Station,01/13/2016 11:00:00 AM,-10.8
63rd Street Weather Station,01/13/2016 11:00:00 AM,-11.2
Oak Street Weather Station,01/13/2016 12:00:00 PM,-10.2
Foster Weather Station,01/13/2016 12:00:00 PM,-11.78
63rd Street Weather Station,01/13/2016 12:00:00 PM,-10.7
Oak Street Weather Station,01/13/2016 01:00:00 PM,-9.0
63rd Street Weather Station,01/13/2016 01:00:00 PM,-9.7
Foster Weather Station,01/13/2016 01:00:00 PM,-11.0
Oak Street Weather Station,01/13/2016 02:00:00 PM,-7.6
63rd Street Weather Station,01/13/2016 02:00:00 PM,-8.6
Foster Weather Station,01/13/2016 02:00:00 PM,-9.56
Foster Weather Station,01/13/2016 03:00:00 PM,-8.78
63rd Street Weather Station,01/13/2016 03:00:00 PM,-7.7
Oak Street Weather Station,01/13/2016 03:00:00 PM,-7.3
Oak Street Weather Station,01/13/2016 04:00:00 PM,-6.3
63rd Street Weather Station,01/13/2016 04:00:00 PM,-6.3
Foster Weather Station,01/13/2016 04:00:00 PM,-7.67
